Date,Inventory_Level,Atlanta_Inventory,Nashville_Inventory,NY_Inventory,LA_Inventory,Chicago_Inventory,Atlanta_Footwear,Atlanta_Apparel,Nashville_Footwear,Nashville_Apparel,NY_Footwear,NY_Apparel,LA_Footwear,LA_Apparel,Chicago_Footwear,Chicago_Apparel
9/13/2021,632627,128719.9831,127938.0561,125318.3477,123551.4205,127099.1927,90188.57037,38531.41269,89640.71539,38297.3407,87805.46447,37512.88322,86567.41343,36984.00705,89053.00491,38046.18778
9/14/2021,635758,129357.0445,128571.2476,125938.5737,124162.9016,127728.2325,90634.932,38722.11251,90084.36557,38486.88205,88240.03161,37698.54213,86995.8532,37167.04844,89493.74639,38234.48612
9/15/2021,626511,127475.5667,126701.1991,124106.817,122356.9718,125870.4455,89316.66118,38158.90548,88774.10266,37927.09641,86956.59425,37150.22277,85730.51222,36626.45957,88192.07394,37678.37154
9/16/2021,622849,126730.4632,125960.6218,123381.4041,121641.7869,125134.724,88794.59914,37935.86404,88255.2119,37705.40991,86448.32696,36933.07715,85229.41146,36412.37539,87676.58518,37458.13886
9/17/2021,680191,138397.7826,137557.0665,134740.3956,132840.6221,136655.1332,96969.38934,41428.39324,96380.34394,41176.72257,94407.10985,40333.28573,93075.97606,39764.64605,95748.4465,40906.68674
9/18/2021,657634,133808.1323,132995.2967,130272.0343,128435.2626,132123.274,93753.61831,40054.51404,93184.10726,39811.18946,91276.31103,38995.7233,89989.32129,38445.94127,92573.16528,39550.10876
9/19/2021,652002,132662.1949,131856.3205,129156.3802,127335.3386,130991.7658,92950.70912,39711.48581,92386.07539,39470.24507,90494.61759,38661.76259,89218.64968,38116.68892,91780.36553,39211.40028
9/20/2021,642792,130788.2454,129993.7545,127331.9529,125536.6348,129141.4123,91637.7131,39150.53234,91081.05523,38912.6993,89216.31564,38115.63722,87958.3717,37578.26311,90483.90146,38657.51088
9/21/2021,638914,129999.1927,129209.495,126563.7521,124779.2653,128362.295,91084.85767,38914.335,90531.55814,38677.93682,88678.06863,37885.68346,87427.71393,37351.55135,89938.00704,38424.28796
9/22/2021,657163,133712.2984,132900.045,130178.733,128343.2767,132028.6468,93686.47161,40025.82684,93117.36845,39782.67653,91210.93859,38967.79441,89924.87059,38418.40614,92506.86402,39521.78282
9/23/2021,653057,132876.8547,132069.6763,129365.3672,127541.379,131203.7227,93101.11203,39775.7427,92535.56467,39534.11161,90641.04632,38724.32093,89363.01377,38178.36528,91928.87472,39274.84798
9/24/2021,656589,133595.5072,132783.9632,130065.0282,128231.1751,131913.3262,93604.64102,39990.86622,93036.03494,39747.92829,91131.27026,38933.75793,89846.32558,38384.84953,92426.06376,39487.26246
9/25/2021,675509,137445.1407,136610.2116,133812.9288,131926.2322,135714.4867,96301.91406,41143.22666,95716.92326,40893.28833,93757.27166,40055.65717,92435.30054,39490.93165,95089.3754,40625.11126
9/26/2021,688610,140110.7881,139259.6661,136408.1321,134484.8444,138346.5693,98169.61882,41941.16927,97573.28256,41686.38357,95575.62495,40832.50717,94228.01518,40256.82921,96933.56387,41413.0054
9/27/2021,678939,138143.0394,137303.8708,134492.3844,132596.1078,136403.5977,96790.90172,41352.13767,96202.94054,41100.93024,94233.33851,40259.04588,92904.65488,39691.45288,95572.20621,40831.39146
9/28/2021,676168,137579.2268,136743.4831,133943.4715,132054.9342,135846.8844,96395.86242,41183.36438,95810.30093,40933.18222,93848.73756,40094.7339,92525.47678,39529.45745,95182.14086,40664.74352
9/29/2021,664145,135132.919,134312.0358,131561.8113,129706.8544,133431.3795,94681.83949,40451.07952,94106.68992,40205.34587,92180.00528,39381.80607,90880.27351,38826.58085,93489.69922,39941.6803
9/30/2021,663105,134921.3112,134101.7135,131355.7957,129503.7434,133222.4362,94533.57501,40387.73624,93959.32608,40142.38739,92035.65848,39320.13719,90737.96199,38765.78141,93343.30154,39879.1347
10/01/21,657916,133865.5106,133052.3264,130327.8963,128490.3369,132179.9298,93793.82079,40071.68981,93224.06554,39828.26089,91315.45122,39012.44505,90027.90961,38462.42728,92612.86157,39567.06824
10/02/21,644959,131229.1628,130431.9934,127761.2182,125959.8477,129576.7778,91946.64496,39282.51781,91388.11046,39043.88298,89517.08441,38244.13382,88254.89964,37704.9481,90788.94355,38787.83426
10/03/21,635876,129381.0538,128595.1111,125961.9486,124185.9469,127751.9395,90651.75431,38729.29953,90101.0857,38494.02541,88256.40942,37705.53917,87012.00009,37173.94684,89510.35689,38241.58264
10/04/21,634575,129116.3407,128332.006,125704.2309,123931.8629,127490.5595,90466.28115,38650.05953,89916.7392,38415.26678,88075.83713,37628.39378,86833.97385,37097.88908,89327.21903,38163.3405
10/05/21,629546,128093.0951,127314.9762,124708.0262,122949.7043,126480.1982,89749.33685,38343.75822,89204.15002,38110.8262,87377.83707,37330.18916,86145.81555,36803.88871,88619.30178,37860.89644
10/06/21,589371,119918.728,119190.2654,116749.6801,115103.5669,118408.7595,84021.9085,35896.8195,83511.51322,35678.75223,81801.74795,34947.93219,80648.3489,34455.21803,82963.98756,35444.77194
10/07/21,592511,120557.6207,119825.2771,117371.689,115716.8058,119039.6075,84469.55318,36088.06748,83956.43866,35868.83841,82237.56425,35134.12477,81078.02022,34638.78557,83405.99594,35633.61154
10/08/21,591523,120356.5933,119625.4709,117175.9741,115523.8504,118841.1114,84328.70193,36027.89136,83816.44301,35809.02785,82100.43479,35075.53933,80942.82427,34581.0261,83266.91814,35574.19322
10/09/21,577304,117463.4676,116749.9198,114359.304,112746.8939,115984.4147,82301.61285,35161.85473,81801.66758,34948.25225,80126.90868,34232.39529,78997.12475,33749.76914,81265.35217,34719.06256
10/10/21,614393,125009.9293,124250.5396,121706.3382,119990.3385,123435.8545,87589.09487,37420.83445,87057.03053,37193.50904,85274.67644,36431.66172,84072.30933,35918.02917,86486.25943,36949.59502
10/11/21,598543,121784.9457,121045.1465,118566.58,116894.8494,120251.4785,85329.48717,36455.4585,84811.14893,36233.99759,83074.77569,35491.80427,81903.42703,34991.42232,84255.10248,35996.37602
10/12/21,601149,122315.1859,121572.1657,119082.8077,117403.7986,120775.0421,85701.00374,36614.18214,85180.4087,36391.75701,83436.47546,35646.33225,82260.02686,35143.77169,84621.94128,36153.10086
10/13/2021,606203,123343.5182,122594.2513,120083.9647,118390.8397,121790.4261,86421.51209,36922.00612,85896.54029,36697.71101,84137.94539,35946.01929,82951.60611,35439.23358,85333.3777,36457.04842
10/14/2021,617069,125554.4124,124791.7151,122236.4323,120512.9586,123973.4816,87970.59078,37583.82158,87436.20902,37355.50605,85646.09186,36590.34049,84438.48782,36074.47081,86862.95192,37110.52966
10/15/2021,634190,129038.0051,128254.1463,125627.9655,123856.6728,127413.2103,90411.39478,38626.61033,89862.18624,38391.96003,88022.40105,37605.56443,86781.29122,37075.38159,89273.02373,38140.1866
10/16/2021,644591,131154.2862,130357.5717,127688.3204,125887.9777,129502.844,91894.18214,39260.10404,91335.96634,39021.60537,89466.00785,38222.31253,88204.54326,37683.43445,90737.1413,38765.70274
10/17/2021,649350,132122.5952,131319.9986,128631.0402,126817.4057,130458.9605,92572.6347,39549.96045,92010.2976,39309.70095,90126.53325,38504.50695,88855.7553,37961.65035,91407.05145,39051.909
10/18/2021,613562,124840.8466,124082.4839,121541.7237,119828.045,123268.9007,87470.62584,37370.22073,86939.28115,37143.20279,85159.33779,36382.38591,83958.59696,35869.44808,86369.28205,36899.61868
10/19/2021,621632,126482.8414,125714.5043,123140.3261,121404.108,124890.2202,88621.10118,37861.74022,88082.76787,37631.73638,86279.41344,36860.9127,85062.87962,36341.22835,87505.27174,37384.94848
10/20/2021,639254,130068.3721,129278.2542,126631.1034,124845.6669,128430.6034,91133.32875,38935.04338,90579.73478,38698.5194,88725.25893,37905.84444,87474.23885,37371.42809,89985.86782,38444.73556
10/21/2021,633997,128998.7356,128215.1153,125589.7337,123818.9801,127374.4353,90383.88031,38614.85528,89834.83891,38380.27639,87995.61362,37594.12011,86754.88149,37064.09862,89245.8557,38128.57958
10/22/2021,662079,134712.5521,133894.2224,131152.5533,129303.3666,133016.3057,94387.3064,40325.24565,93813.94598,40080.27642,91893.25481,39259.29846,90597.5662,38705.80042,93198.87459,39817.43106
10/23/2021,686847,139752.0722,138903.1294,136058.8959,134140.5323,137992.3702,97918.28201,41833.79023,97323.47251,41579.65684,95330.92937,40727.96656,93986.76979,40153.76247,96685.39165,41306.97858
10/24/2021,717443,145977.4098,145090.6502,142119.7188,140115.9005,144139.3208,102280.109,43697.3008,101658.8033,43431.84689,99577.50119,42542.21757,98173.46523,41942.43522,100992.2988,43147.02202
10/25/2021,700241,142477.336,141611.8382,138712.1402,136756.3671,140683.3186,99827.75744,42649.57859,99221.34874,42390.48942,97189.9496,41522.19058,95819.57796,40936.7891,98570.82485,42112.49374
10/26/2021,700581,142546.5155,141680.5974,138779.4915,136822.7687,140751.627,99876.22852,42670.28697,99269.52538,42411.072,97237.1399,41542.35156,95866.10288,40956.66584,98618.68563,42132.94134
10/27/2021,712106,144891.4957,144011.3327,141062.5018,139073.5897,143067.0801,101519.2556,43372.24014,100902.5718,43108.76092,98836.75227,42225.74948,97443.16083,41630.42887,100241.0253,42826.05484
10/28/2021,720144,146526.9795,145636.8816,142654.7652,140643.4031,144681.9706,102665.1689,43861.81061,102041.5242,43595.35733,99952.38648,42702.37877,98543.06467,42100.33838,101372.5104,43309.46016
10/29/2021,725447,147605.9756,146709.3232,143705.2471,141679.0737,145747.3804,103421.1752,44184.80043,102792.9381,43916.38504,100688.4164,43016.83076,99268.71659,42410.35707,102118.9978,43628.38258
10/30/2021,727081,147938.444,147039.7719,144028.9295,141998.1922,146075.6625,103654.1215,44284.32247,103024.4694,44015.3025,100915.2074,43113.72206,99492.30988,42505.88234,102349.0111,43726.65134
10/31/2021,738174,150195.5256,149283.1425,146226.364,144164.644,148304.3238,105235.5618,44959.96382,104596.3031,44686.83944,102454.8603,43771.50368,101010.2538,43154.39021,103910.5395,44393.78436
11/01/21,759632,154561.5634,153622.6583,150477.0221,148355.37,152615.3862,108294.6572,46266.90622,107636.8159,45985.84238,105433.1234,45043.8987,103946.5236,44408.84635,106931.1177,45684.26848
11/02/21,748704,152338.0542,151412.656,148312.2728,146221.1425,150419.8745,106736.7396,45601.31453,106088.362,45324.29405,103916.3717,44395.90109,102451.158,43769.98454,105392.816,45027.05856
11/03/21,772103,157099.0253,156144.706,152947.4275,150790.9438,155120.8974,110072.5479,47026.47742,109403.9067,46740.79931,107164.0359,45783.39159,105653.0303,45137.91348,108686.623,46434.27442
11/04/21,765774,155811.27,154864.7733,151693.7032,149554.8964,153849.357,109170.273,46640.99702,108507.1127,46357.66064,106285.6023,45408.10088,104786.9826,44767.91381,107795.7087,46053.64836
11/05/21,770700,156813.5583,155860.9731,152669.5044,150516.9393,154839.0249,109872.5334,46941.0249,109205.1072,46655.8659,106969.3065,45700.1979,105461.0466,45055.8927,108489.1269,46349.898
11/06/21,752651,153141.1463,152210.8697,149094.1419,146991.9876,151212.8545,107299.4319,45841.71446,106647.6361,45563.23359,104464.1955,44629.94635,102991.2575,44000.73011,105948.4233,45264.43114
11/07/21,764619,155576.2633,154631.1942,151464.9069,149329.3261,153617.3094,109005.6139,46570.64943,108343.4538,46287.7404,106125.2941,45339.61284,104628.9347,44700.39136,107633.1228,45984.18666
11/08/21,758381,154307.0237,153369.6648,150229.2091,148111.0509,152364.0516,108116.3121,46190.71157,107459.5542,45910.1106,105259.4909,44969.71816,103775.3393,44335.71164,106755.0182,45609.03334
11/09/21,749358,152471.1229,151544.9164,148441.8249,146348.868,150551.2677,106829.9752,45641.14771,106181.0312,45363.88525,104007.1436,44434.68133,102540.65,43808.21804,105484.8776,45066.39012
11/10/21,756764,153978.0143,153042.654,149908.8943,147795.2524,152039.1849,107885.7894,46092.22495,107230.4317,45812.22227,105035.0594,44873.83491,103554.0722,44241.1802,106527.398,45511.78696
11/11/21,762176,155079.1885,154137.139,150980.9682,148852.2106,153126.4936,108657.3349,46421.85363,107997.2905,46139.84851,105786.2179,45194.75027,104294.6395,44557.57114,107289.229,45837.26464
11/12/21,732793,149100.6589,148194.9268,145160.431,143113.7401,147223.2433,104468.4357,44632.22325,103833.8369,44361.08984,101708.0044,43452.42652,100273.9285,42839.81157,103153.0722,44070.17102
11/13/2021,720741,146648.4505,145757.6147,142773.0262,140759.9966,144801.9121,102750.2784,43898.17209,102126.1167,43631.49792,100035.2471,42737.77908,98624.75696,42135.2396,101456.5483,43345.36374
11/14/2021,719719,146440.5052,145550.9325,142570.5761,140560.401,144596.5851,102604.5801,43835.92513,101981.3034,43569.6291,99893.39861,42677.17754,98484.90852,42075.49246,101312.6845,43283.90066
11/15/2021,705869,143622.4596,142750.0055,139827.0019,137855.5098,141814.0232,100630.0964,42992.36318,100018.8138,42731.19165,97971.08786,41855.91409,96589.70222,41265.80761,99363.06152,42450.96166
11/16/2021,689633,140318.9369,139466.5505,136610.7802,134684.6353,138552.0971,98315.45975,42003.47713,97718.23757,41748.31292,95717.61224,40893.168,94368.00045,40316.63481,97077.56851,41474.52862
11/17/2021,661596,134614.2765,133796.5439,131056.8748,129209.0372,132919.2676,94318.44895,40295.82757,93745.50682,40051.03705,91826.21682,39230.65801,90531.47345,38677.56376,93130.88413,39788.38344
11/18/2021,651394,132538.4858,131733.3628,129035.9402,127216.5968,130869.6144,92864.03143,39674.45436,92299.92422,39433.43858,90410.23023,38625.71002,89135.45217,38081.14463,91694.7792,39174.83516
11/19/2021,677142,137777.4056,136940.4581,134136.4131,132245.1555,136042.5678,96534.7178,41242.68779,95948.31283,40992.14525,93983.92389,40152.48917,92658.757,39586.39846,95319.24791,40723.31988
11/20/2021,690139,140421.8922,139568.8804,136711.0148,134783.4566,138653.7561,98387.59612,42034.29607,97789.93574,41778.94464,95787.84251,40923.17228,94437.24048,40346.21608,97148.79661,41504.95946
11/21/2021,697053,141828.6769,140967.1193,138080.6229,136133.7538,140042.8271,99373.26979,42455.40707,98769.62189,42197.49746,96747.47114,41333.15174,95383.33841,40750.41543,98122.05965,41920.76742
11/22/2021,698781,142180.2713,141316.578,138422.9259,136471.2305,140389.9944,99619.61692,42560.65437,99014.47258,42302.1054,96987.3089,41435.61696,95619.79448,40851.43604,98365.30503,42024.68934
11/23/2021,702616,142960.5749,142092.1415,139182.6087,137220.2022,141160.4727,100166.3422,42794.23271,99557.87674,42534.26479,97519.58772,41663.02095,96144.56821,41075.63398,98905.14647,42255.32624
11/24/2021,713541,145183.4737,144301.5371,141346.7638,139353.8438,143355.3817,101723.832,43459.64169,101105.9055,43195.63152,99035.9231,42310.84068,97639.52336,41714.3204,100443.0259,42912.35574
11/25/2021,716754,145837.2196,144951.3117,141983.2334,139981.3394,144000.8959,102181.8837,43655.33588,101561.1748,43390.1369,99481.87143,42501.36194,98079.18385,41902.15559,100895.3103,43105.58556
11/26/2021,721823,146868.604,145976.4308,142987.3617,140971.3101,145019.2935,102904.5305,43964.07346,102279.4318,43696.99895,100185.4233,42801.93843,98772.81567,42198.4944,101608.8582,43410.43522
11/27/2021,738929,150349.1447,149435.8285,146375.9235,144312.0948,148456.0086,105343.1961,45005.9486,104703.2836,44732.54487,102559.6506,43816.27291,101113.5665,43198.52827,104016.8185,44439.19006
11/28/2021,715135,145507.8033,144623.8965,141662.5224,139665.1504,143675.6274,101951.0759,43556.72745,101331.769,43292.1275,99257.16233,42405.3601,97857.64313,41807.50724,100667.4085,43008.2189
11/29/2021,706355,143721.3455,142848.2907,139923.2747,137950.4251,141911.664,100699.3815,43021.96399,100087.6781,42760.61264,98038.54223,41884.73244,96656.20549,41294.21966,99431.47429,42480.1897
11/30/2021,681541,138672.4657,137830.0811,135007.8198,133104.2758,136926.3577,97161.84804,41510.61769,96571.63354,41258.44752,94594.4831,40413.33668,93260.70736,39843.5684,95938.48195,40987.87574
12/01/21,702417,142920.0846,142051.8972,139143.1884,137181.3377,141120.4922,100137.9724,42782.11222,99529.67923,42522.21793,97491.96752,41651.22085,96117.33745,41064.00024,98877.13384,42243.35838
12/02/21,722499,147006.149,146113.1403,143121.2719,141103.3322,145155.1066,103000.9024,44005.24659,102375.2183,43737.92196,100279.2487,42842.0232,98865.31816,42238.01404,101704.0167,43451.08986
12/03/21,731583,148854.4614,147950.2248,144920.7396,142877.4283,146980.1458,104295.9356,44558.52578,103662.3848,44287.84007,101540.0625,43380.67715,100108.3546,42769.07376,102982.7442,43997.40162
12/04/21,730671,148668.8977,147765.7883,144740.0797,142699.3156,146796.9186,104165.9191,44502.9786,103533.158,44232.63033,101413.4814,43326.59829,99983.5583,42715.75733,102854.3647,43942.55394
12/05/21,737960,150151.9832,149239.8647,146183.9723,144122.85,148261.3297,105205.0535,44946.92972,104565.9802,44673.88452,102425.1582,43758.81412,100980.9705,43141.87956,103880.4153,44380.9144
12/06/21,728901,148308.7576,147407.8359,144389.4569,142353.6364,146441.3132,103913.5844,44395.17321,103282.3561,44125.47984,101167.8143,43221.6426,99741.35504,42612.28136,102605.2071,43836.10614
12/07/21,740337,150635.6291,149720.5725,146654.837,144587.0758,148738.8857,105543.9234,45091.70566,104902.7916,44817.78097,102755.0739,43899.76309,101306.2344,43280.84136,104215.0185,44523.86718
12/08/21,743352,151249.0881,150330.305,147252.0844,145175.9022,149344.6203,105973.7478,45275.34026,105330.005,45000.30002,103173.5408,44078.54354,101718.801,43457.10127,104639.431,44705.18928
12/09/21,737175,149992.2601,149081.1118,146028.4701,143969.5403,148103.6177,105093.1424,44899.11773,104454.7488,44626.36298,102316.2041,43712.26598,100873.5527,43095.98768,103769.9132,44333.7045
12/10/21,742358,151046.8399,150129.2854,147055.1809,144981.775,149144.9187,105832.0412,45214.79871,105189.1592,44940.12625,103035.5786,44019.60233,101582.784,43398.99104,104499.5086,44645.41012
12/11/21,730943,148724.2413,147820.7957,144793.9608,142752.437,146851.5653,104204.696,44519.5453,103571.6993,44249.09639,101451.2337,43342.72707,100020.7782,42731.65872,102892.6533,43958.91202
12/12/21,730775,148690.0585,147786.8206,144760.6813,142719.6267,146817.8129,104180.7456,44509.31293,103547.8944,44238.92618,101427.9161,43332.76518,99997.78945,42721.83728,102869.0044,43948.8085
12/13/2021,738536,150269.1814,149356.3509,146298.0733,144235.3423,148377.0522,105287.1692,44982.01215,104647.5971,44708.75383,102505.1041,43792.96919,101059.7892,43175.5531,103961.4971,44415.55504
12/14/2021,763784,155406.3667,154462.3297,151299.5001,149166.2514,153449.5521,108886.5746,46519.79209,108225.1377,46237.19201,106009.4003,45290.09985,104514.675,44651.57642,107515.5823,45933.96976
12/15/2021,749308,152460.9495,151534.8048,148431.9203,146339.1031,150541.2224,106822.8471,45638.10236,106173.9464,45360.8584,104000.2039,44431.71648,102533.8081,43805.29499,105477.8392,45063.38312
12/16/2021,761771,154996.7836,154055.2346,150900.7409,148773.1145,153045.1263,108599.5973,46397.1863,107939.9036,46115.33103,105730.0059,45170.73499,104239.2201,44533.89443,107232.2184,45812.90794
12/17/2021,779961,158697.8847,157733.8529,154504.0344,152325.6033,156699.6246,111192.8001,47505.08463,110517.3539,47216.49906,108254.687,46249.34742,106728.3033,45597.30002,109792.7701,46906.85454
12/18/2021,746271,151843.0141,150920.6231,147830.3149,145745.98,149931.0678,106389.8863,45453.1278,105743.6156,45177.00753,103578.6834,44251.63149,102118.2311,43627.74893,105050.3299,44880.73794
12/19/2021,730703,148675.4087,147772.2598,144746.4187,142705.5652,146803.3476,104170.4811,44504.92762,103537.6923,44234.56751,101417.9229,43328.49579,99987.93711,42717.62808,102858.8692,43944.47842
12/20/2021,740080,150583.3375,149668.5986,146603.9274,144536.8839,148687.2526,105507.285,45076.05256,104866.3757,44802.22296,102719.4036,43884.52376,101271.067,43265.81688,104178.8414,44508.4112
12/21/2021,745202,151625.5057,150704.4361,147618.5546,145537.2054,149716.2982,106237.4875,45388.01821,105592.1426,45112.29347,103430.3116,44188.24299,101971.9513,43565.25412,104899.8499,44816.44828
12/22/2021,747991,152192.9808,151268.4639,148171.0332,146081.8943,150276.6278,106635.0929,45557.88784,105987.3327,45281.13117,103817.4108,44353.62233,102353.5925,43728.30185,105292.4491,44984.17874
12/23/2021,751751,152958.0242,152028.86,148915.8591,146816.2185,151032.0382,107171.1261,45786.89816,106520.1097,45508.75029,104339.28,44576.57905,102868.1033,43948.11521,105821.733,45210.30514
12/24/2021,769035,156474.7824,155524.2552,152339.6812,150191.7665,154504.5147,109635.1677,46839.61475,108969.1834,46555.0718,106738.2128,45601.4684,105233.2113,44958.55514,108254.7498,46249.7649
12/25/2021,783790,159476.9675,158508.2031,155262.5287,153073.4032,157468.8975,111738.67,47738.29753,111059.9078,47448.29523,108786.1331,46476.39563,107252.256,45821.14719,110331.7669,47137.1306
12/26/2021,776653,158024.8093,157064.8661,153848.7461,151679.5542,156035.0243,110721.205,47303.60427,110048.6235,47016.24266,107795.5531,46053.19294,106275.6432,45403.91103,109327.1129,46707.91142
12/27/2021,800995,162977.6517,161987.6218,158670.7015,156433.5225,160925.5025,114191.4492,48786.20247,113497.7875,48489.83432,111174.101,47496.60052,109606.5538,46826.9687,112753.6632,48171.8393
12/28/2021,816394,166110.8708,165101.8078,161721.1202,159440.9318,164019.2694,116386.7614,49724.10936,115679.7642,49422.04358,113311.4052,48409.71502,111713.7222,47727.20963,114921.3342,49097.93516
12/29/2021,828427,168559.2133,167535.2775,164104.7613,161790.9647,166436.7833,118102.21,50457.00329,117384.7922,50150.4853,114981.5255,49123.23582,113360.2938,48430.67085,116615.1835,49821.59978
12/30/2021,825997,168064.7836,167043.8513,163623.3977,161316.3881,165948.5793,117755.7843,50308.99928,117040.4709,50003.38039,114644.2536,48979.14411,113027.7775,48288.61062,116273.1197,49675.45958
12/31/2021,821995,167250.5007,166234.5148,162830.6335,160534.8015,165144.5495,117185.2512,50065.24947,116473.4035,49761.11132,114088.796,48741.83752,112480.1518,48054.6497,115709.7702,49434.7793
01/01/22,831392,169162.4988,168134.8983,164692.1041,162370.0262,167032.4725,118524.9063,50637.59254,117804.9208,50329.9775,115393.0526,49299.05142,113766.0185,48604.00771,117032.5577,49999.91488
01/02/22,860154,175014.6742,173951.5239,170389.6262,167987.216,172810.9597,122625.2745,52389.39968,121880.3812,52071.1427,119385.0744,51004.55174,117701.7531,50285.46299,121081.2981,51729.66156
01/03/22,842924,171508.9034,170467.0493,166976.501,164622.2143,169349.3321,120168.9313,51339.97207,119438.9591,51028.09019,116993.6366,49982.86443,115344.0343,49278.17996,118655.8827,50693.44936
01/04/22,846883,172314.4371,171267.6897,167760.7472,165395.403,170144.7229,120733.3342,51581.10288,119999.9336,51267.75617,117543.126,50217.62125,115885.776,49509.62706,119213.1793,50931.54362
01/05/22,869941,177006.0253,175930.7783,172328.3526,169898.6074,174777.2365,124020.5288,52985.49649,123267.1599,52663.61832,120743.4611,51584.89148,119040.9866,50857.6208,122458.9847,52318.25174
01/06/22,896113,182331.216,181223.6203,177512.8164,175009.9728,180035.3745,127751.6615,54579.55449,126975.6276,54247.99268,124376.0038,53136.81256,122622.3107,52387.66209,126143.1387,53892.23582
01/07/22,902899,183711.9566,182595.9735,178857.0687,176335.2718,181398.7294,128719.0872,54992.86939,127937.1767,54658.79676,125317.8667,53539.202,123550.8934,52784.37844,127098.3835,54300.34586
01/08/22,896175,182343.8311,181236.1588,177525.0981,175022.0813,180047.8307,127760.5004,54583.33073,126984.4128,54251.74598,124384.6091,53140.48898,122630.7947,52391.28668,126151.8662,53895.9645
01/09/22,905977,184338.2342,183218.4466,179466.7959,176936.4021,182017.1211,129157.8931,55180.34114,128373.317,54845.12965,125745.0777,53721.71817,123972.0807,52964.3214,127531.6644,54485.45678
01/10/22,898728,182863.2874,181752.4596,178030.827,175520.6797,180560.7463,128124.4611,54738.8263,127346.1627,54406.29694,124738.9528,53291.87422,122980.1421,52540.53761,126511.2444,54049.50192
01/11/22,905999,184342.7105,183222.8958,179471.1539,176940.6987,182021.5411,129161.0294,55181.68109,128376.4343,54846.46146,125748.1312,53723.0227,123975.0912,52965.60754,127534.7612,54486.77986
01/12/22,851108,173174.0937,172122.1242,168597.6859,166220.5413,170993.555,121335.6587,51838.43496,120598.5992,51523.525,118129.5349,50468.15108,116463.9165,49756.62479,119807.9198,51185.63512
1/13/2022,859035,174786.9924,173725.2252,170167.9612,167768.6765,172586.1447,122465.7477,52321.24475,121721.8234,52003.4018,119229.7628,50938.1984,117548.6313,50220.04514,120923.7798,51662.3649
1/14/2022,843063,171537.1855,170495.1597,167004.0358,164649.3608,169377.2581,120188.7474,51348.43814,119458.6548,51036.50483,117012.9291,49991.10671,115363.0548,49286.30604,118675.4493,50701.80882
1/15/2022,812003,165217.4384,164213.8027,160851.2983,158583.3739,163137.0867,115760.7717,49456.66672,115057.5771,49156.22561,112701.9564,48149.34189,111112.8665,47470.50738,114303.2263,48833.86042
1/16/2022,823723,167602.0951,166583.9735,163172.9365,160872.2782,165491.7168,117431.5983,50170.49676,116718.2542,49865.71925,114328.6338,48844.30273,112716.6079,48155.6703,115953.0155,49538.70122
1/17/2022,837011,170305.7912,169271.2456,165805.183,163467.4113,168161.369,119325.9622,50979.82898,118601.1107,50670.13491,116172.9417,49632.24127,114534.9112,48932.50007,117823.5274,50337.84154
1/18/2022,842160,171353.453,170312.5433,166825.1587,164473.0058,169195.8391,120060.0139,51293.43912,119330.7034,50981.83992,116887.5972,49937.56152,115239.4901,49233.51576,118548.3367,50647.5024
1/19/2022,836270,170155.0206,169121.3909,165658.3968,163322.6947,168012.4969,119220.3237,50934.69689,118496.1139,50625.27699,116070.0947,49588.30219,114433.5143,48889.18047,117719.2191,50293.2778
1/20/2022,857296,174433.1598,173373.542,169823.4792,167429.0515,172236.7675,122217.8324,52215.32747,121475.414,51898.12795,118988.3983,50835.08091,117310.67,50118.38146,120678.986,51557.78144
1/21/2022,846742,172285.748,171239.1749,167732.8163,165367.8659,170116.395,120713.233,51572.51499,119979.9544,51259.22045,117523.5559,50209.26037,115866.4818,49501.38406,119193.3311,50923.06388
1/22/2022,848870,172718.73,171669.5267,168154.356,165783.4621,170543.9251,121016.6049,51702.12509,120281.4835,51388.04319,117818.9117,50335.44439,116157.6731,49625.78907,119492.8833,51051.0418
1/23/2022,876822,178406.0955,177322.3435,173691.4236,171242.4598,176159.6776,125001.498,53404.59755,124242.1701,53080.17341,121698.5095,51992.91413,119982.5688,51259.89094,123427.6025,52732.07508
1/24/2022,903224,183778.0841,182661.6992,178921.4486,176398.744,181464.0242,128765.4199,55012.66417,127983.2279,54678.47129,125362.9751,53558.47353,123595.3657,52803.37826,127144.1328,54319.89136
1/25/2022,906340,184412.0935,183291.8572,179538.7033,177007.2957,182090.0504,129209.6431,55202.45038,128424.7526,54867.10458,125795.4603,53743.24298,124021.7529,52985.54274,127582.7628,54507.2876
1/26/2022,910896,185339.0982,184213.2308,180441.2104,177897.0779,183005.3827,129859.1556,55479.94267,129070.3196,55142.91115,126427.8103,54013.40011,124645.1868,53251.89106,128224.0972,54781.28544
1/27/2022,883110,179685.5086,178593.9846,174937.0261,172470.4999,177422.9808,125897.9278,53787.58077,125133.1546,53460.83007,122571.2525,52365.77367,120843.0062,51627.49371,124312.7454,53110.2354
1/28/2022,872457,177517.9533,176439.5965,172826.752,170389.9796,175282.7185,124379.2148,53138.7385,123623.6671,52815.92941,121092.6693,51734.08273,119385.271,51004.70868,122813.1545,52469.56398
1/29/2022,888808,180844.875,179746.3083,176065.7543,173583.3136,178567.7489,126710.2461,54134.62886,125940.5384,53805.7699,123362.1064,52703.64798,121622.7091,51960.60449,125114.8357,53452.91312
1/30/2022,922763,187753.6648,186613.1298,182791.9682,180214.6911,185389.546,131550.9388,56202.72604,130751.826,55861.30373,128074.8906,54717.07761,126269.0434,53945.64774,129894.5792,55494.96682
